x1,x2,x3,x4,x5,y
1.247240713084175,-1.2594682846455214,-8.779825867565611,2.1636200153523233,1.146846051180472,149.1195323947495
4.704285838459497,0.16760378951343258,-8.2688035403986,2.785719228144429,6.771746217853551,126.342318387435
3.3919636508684308,1.4917833435056331,-2.2647889190152677,2.8085843847273178,4.036793870177835,-1.777135110590592
2.5919509051822196,0.9288995456382447,3.673655068161781,0.6867756308217983,1.5890135316726253,-10.222983024250201
-0.06388815734538089,1.226244591445799,9.135846262332494,2.000451008306508,0.4418108845216202,-172.2183857375568
-0.06403287798278412,0.6351334668428694,-8.031789506803449,1.6478323801364079,0.9772763679617607,112.39234496704984
-0.6514983269908032,0.7691062580714099,14.926885689595217,3.482107865077537,3.2849500771257123,-742.1952792602153
4.197056874649611,1.3967826062612771,-2.711236010425688,2.5256756848735056,2.23146948865315,1.9486098154432043
2.606690070459253,-1.0013279645632562,-0.21367294348436155,2.130016265663927,0.2185657757938846,3.346406145304404
3.2484354667762734,-0.042300145427438096,-7.472116791478234,0.4615785687156695,1.5031057690471032,99.04786563749909
-0.8764930342251853,-1.115162232721591,-24.242402602729417,2.422551557293646,2.2357310891574493,3127.3567929056703
4.819459112971966,1.950672031986588,8.840453963610496,0.4688156227209337,-4.386202283244437,-137.68948149269
3.99465584480253,1.776237358746453,7.368438970924334,1.3488263022630083,3.374504344366096,-84.88048851361046
0.27403466406965693,-1.8422927545259764,-2.813275571182134,0.5713678592573275,-0.9391636741504206,9.4993148241695
0.09094980324260371,0.8223006900627539,0.6699071722487192,2.7682945880974756,-1.4599972096172351,7.695792250883251
0.1004270591206029,1.7009932696626633,5.159392177040995,0.8250084553446104,-3.062033041332131,-22.14391623424347
0.8254534577572263,-1.2776986194906659,-15.625458568865426,1.567437492752104,-3.3816774936036706,855.9306785114668
2.148538589793427,0.27178092221051786,-5.290526773462948,3.5826991104751147,-2.0663425093368675,50.78995075523117
1.5916701118526948,1.6619531903521674,7.942646796218272,0.8172655335958812,-0.12706287289147156,-109.56602406409465
0.7473748411882515,-1.8642160856568046,-12.542894231692493,2.0312202558351165,7.859777412579705,450.2816287568065
2.6711173683342766,0.7896810689873597,2.935579321666293,1.677086644664088,0.4223609723143884,-5.320449425686709
-0.163036836087749,-0.8106039705097969,-13.56581804623405,0.07249616418291893,2.533250318804094,552.1987957434318
0.7528678912113089,1.6975847815061216,4.664299824335264,3.171032454291251,3.201444159518986,-30.91489707803248
1.1981710597621502,1.884232980661471,-0.3564148229748357,0.2761836252583989,2.3931955586475464,5.4108914845646785
1.7364199053022156,1.7770659564537357,-16.151318159055094,1.8970200839078144,1.767669617822019,926.4324792046
3.711055768358081,-0.10314313337014491,11.647393544571713,2.2427131797557998,-1.585881290797734,-343.0846055859148
0.19804269295015842,1.4481706039572537,-7.345915767980492,2.5137058264583483,6.352782644837635,84.23900677801126
2.0854066304816694,1.3781975941402815,-8.10252437014381,2.7545265172315023,7.4215899309136555,120.94171507695582
2.5544874131722546,-0.7235981070269775,2.0056919723094286,1.0130895340908603,-3.0479760823680575,11.485859007320988
-0.7212975236800137,1.3156618966027094,11.486373494287152,0.03991510663379749,-1.0720857726591388,-330.5052186395312
2.64526911140863,-1.8519694611380295,-10.15821818978397,2.893774649419648,1.1605689728689819,228.88412262650274
0.023144742123749174,0.38507951392821216,0.6167984984797166,2.1426263973903144,-0.8936133847305738,7.208199405347596
-0.6096904420883229,-1.0799646508491878,4.288165003305729,3.344470812828995,3.5178966603675956,-26.805938690748743
4.69331322352,-1.5177324568908848,6.93105607263144,3.285553451602777,-0.1848166072198394,-71.34593887418875
4.793792198447356,-1.6921871934831634,1.7644155527722518,3.3733046711515327,8.495168203419807,0.4499666068964097
3.8503840886987666,0.785155103512559,-3.6702783908332233,1.9403786399181606,5.571645783030788,17.187535862074657
0.8276826150402241,-0.6405001449277354,-8.275902206487197,1.3345135833474626,2.6377220918966446,123.63542400822072
-0.4139673159616968,0.8990670861150458,0.8614388304637476,3.16623281036548,5.080958789959197,-9.333374945030865
3.1053981590729416,-1.7385746368042305,-10.72139011985607,1.8051764521170197,5.317701273071927,278.5600250957717
1.6409149624376078,-0.7388386486775587,-29.21350483494607,0.733768785613738,0.3081575358252704,5490.592356179911
-0.26777059093132705,0.15796516950134887,4.365598041576678,3.4198960782458974,-0.44865173362589417,-17.566564520805944
1.9710614606676211,1.1628926593558542,9.039348410861953,3.530239507089389,2.2344291889089423,-173.03957029071498
-0.7936688733086896,-0.7249899882717203,-23.629324355418383,1.8652390245606805,4.584908373493832,2898.9525507538656
4.455922412472693,0.5035655057480364,-10.097307047099376,0.30279890923914987,2.4171811959602527,238.6342477528728
0.5526798896001015,1.5439109929447485,6.191542610051978,1.551304359667725,-2.730989446572991,-40.125415793886006
2.975133706123892,0.46345275272921826,20.574954697116986,3.2141506378504134,-0.40847333185252666,-1915.6708842499872
